Day,Sitecode,Tidestation,Tidetime,Survey.time,Species,Estimated.total,Estimated.pups,Count.total,Count.pups,CountAM,Photo,Photoroll,Photo_number,Counttype,Countquality,Remarks,EstimatedAM,Tide.ht..ft.,GR.AER,Count.nonpup,Polygon,Region,Stock
8/11/1988,11.05,NA,NA,11:05:00,PV,38,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.05,NA,NA,11:05:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.06,NA,NA,11:07:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.06,NA,NA,11:07:00,PV,14,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:09:00,PV,7,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:09:00,PV,10,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:09:00,PV,45,8,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:10:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:11:00,PV,20,8,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:11:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.07,NA,NA,11:11:00,PV,6,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.12,NA,NA,11:13:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.12,NA,NA,11:13:00,PV,120,9,101,0,NA,NA,NA,'2 25-29',NA,NA,'ACCURATE PUP COUNT NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.12,NA,NA,11:17:00,PV,100,3,69,0,NA,NA,NA,'2 30-32',NA,NA,'ACCURATE PUP COUNT NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.1,NA,NA,11:18:00,PV,6,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.1,NA,NA,11:18:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.11,NA,NA,11:20:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.1,NA,NA,11:21:00,PV,73,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.1,NA,NA,11:21:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.09,NA,NA,11:21:00,PV,8,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.4,NA,NA,11:25:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.39,NA,NA,11:30:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.38,NA,NA,11:31:00,PV,10,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.37,NA,NA,11:32:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.41,NA,NA,11:35:00,PV,26,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.41,NA,NA,11:35:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.42,NA,NA,11:36:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,12.42,NA,NA,11:36:00,PV,6,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.19,NA,NA,11:39:00,PV,35,13,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.18,NA,NA,11:40:00,PV,26,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.23,NA,NA,11:43:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.23,NA,NA,11:43:00,PV,22,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.23,NA,NA,11:43:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.23,NA,NA,11:44:00,PV,120,15,161,0,NA,NA,NA,'2 33-37'+,NA,NA,'ACCURATE PUP COUNT NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.26,NA,NA,11:45:00,PV,13,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.27,NA,NA,11:47:00,PV,12,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.27,NA,NA,11:47:00,PV,11,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.27,NA,NA,11:47:00,PV,8,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,11.27,NA,NA,11:47:00,PV,6,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,9.3,NA,NA,12:09:00,PV,13,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/11/1988,9.32,NA,NA,12:13:00,PV,150,15,180,16,NA,NA,NA,'3 3-5',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.39,NA,NA,9:45:00,PV,11,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.07,NA,NA,9:50:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.07,NA,NA,9:50:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:53:00,PV,300,53,430,0,NA,NA,NA,'1 6-17',NA,NA,'ACCURATE PUP COUNT NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:55:00,PV,200,33,176,32,NA,NA,NA,'1 18-20',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:56:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:56:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:58:00,PV,12,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:58:00,PV,19,8,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.08,NA,NA,9:58:00,PV,24,11,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,17,7,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,100,8,99,8,NA,NA,NA,'1 21-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,120,9,79,9,NA,NA,NA,'2 30-31',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:06:00,PV,25,0,33,0,NA,NA,NA,'1 26-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.06,NA,NA,10:09:00,PV,80,17,67,14,NA,NA,NA,'1 23-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.05,NA,NA,10:10:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.05,NA,NA,10:10:00,PV,15,7,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.05,NA,NA,10:10:00,PV,50,7,63,10,NA,NA,NA,'1 32-34',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.99,NA,NA,10:15:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.99,NA,NA,10:15:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.99,NA,NA,10:15:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.99,NA,NA,10:15:00,PV,4,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.99,NA,NA,10:15:00,PV,23,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.99,NA,NA,10:15:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.03,NA,NA,10:20:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.03,NA,NA,10:20:00,PV,60,21,52,9,NA,NA,NA,'1 35-36',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.03,NA,NA,10:22:00,PV,10,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.03,NA,NA,10:22:00,PV,120,57,0,0,NA,NA,NA,'1 37-39'+,NA,NA,'BAD PHOTOS - ACCURATE COUNTS NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.02,NA,NA,10:25:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.02,NA,NA,10:25:00,PV,300,7,277,13,NA,NA,NA,'2 2-7',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.02,NA,NA,10:25:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,7.02,NA,NA,10:25:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.02,NA,NA,11:00:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.03,NA,NA,11:05:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.03,NA,NA,11:05:00,PV,17,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.03,NA,NA,11:05:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.03,NA,NA,11:06:00,PV,60,25,53,26,NA,NA,NA,'2 8-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.03,NA,NA,11:07:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.04,NA,NA,11:13:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.04,NA,NA,11:13:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.04,NA,NA,11:13:00,PV,6,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.05,NA,NA,11:14:00,PV,46,9,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.05,NA,NA,11:15:00,PV,45,16,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.05,NA,NA,11:17:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.05,NA,NA,11:17:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.05,NA,NA,11:17:00,PV,4,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.05,NA,NA,11:17:00,PV,29,8,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.08,NA,NA,11:23:00,PV,40,1,36,0,NA,NA,NA,'2 16-17',NA,NA,'ACCURATE PUP COUNT NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.08,NA,NA,11:23:00,PV,35,1,35,0,NA,NA,NA,'2 16-17',NA,NA,'ACCURATE PUP COUNT NOT POSSIBLE',NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.08,NA,NA,11:23:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.07,NA,NA,11:25:00,PV,4,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,11.04,NA,NA,11:35:00,PV,150,29,172,23,NA,NA,NA,'2 18-21',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.13,NA,NA,11:41:00,PV,12,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.13,NA,NA,11:41:00,PV,27,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.19,NA,NA,11:50:00,PV,30,3,25,6,NA,NA,NA,'2 22-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.19,NA,NA,11:50:00,PV,70,6,66,15,NA,NA,NA,'2 24-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.2,NA,NA,11:54:00,PV,8,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.21,NA,NA,11:57:00,PV,100,21,68,20,NA,NA,NA,'2 26-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.22,NA,NA,12:00:00,PV,31,9,31,9,NA,NA,NA,'2 28',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:02:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:02:00,PV,4,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:02:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:02:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:02:00,PV,35,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:05:00,PV,3,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.23,NA,NA,12:05:00,PV,15,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.24,NA,NA,12:06:00,PV,13,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.24,NA,NA,12:08:00,PV,4,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.24,NA,NA,12:08:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.24,NA,NA,12:08:00,PV,90,27,88,26,NA,NA,NA,'2 29-31',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.25,NA,NA,12:09:00,PV,50,7,40,7,NA,NA,NA,'2 32-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.25,NA,NA,12:09:00,PV,8,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.25,NA,NA,12:09:00,PV,6,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.3,NA,NA,12:11:00,PV,9,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.31,NA,NA,12:13:00,PV,13,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.31,NA,NA,12:13:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.31,NA,NA,12:15:00,PV,29,6,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.32,NA,NA,12:20:00,PV,140,21,138,25,NA,NA,NA,'2 34-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.33,NA,NA,12:28:00,PV,6,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.34,NA,NA,12:30:00,PV,6,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.34,NA,NA,12:30:00,PV,4,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/12/1988,9.34,NA,NA,12:30:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.01,NA,NA,9:49:00,PV,80,0,84,7,NA,NA,NA,'1 11-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.2,NA,NA,9:58:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.05,NA,NA,10:02:00,PV,14,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.05,NA,NA,10:02:00,PV,14,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.06,NA,NA,10:05:00,PV,300,0,555,0,NA,NA,NA,'1 13-31',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.06,NA,NA,10:05:00,PV,11,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.07,NA,NA,10:08:00,PV,120,0,123,0,NA,NA,NA,'1 32-37',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.21,NA,NA,10:13:00,PV,60,0,55,0,NA,NA,NA,'2 3-5',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.21,NA,NA,10:13:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.08,NA,NA,10:15:00,PV,65,0,77,0,NA,NA,NA,'2 6,NA,NA,-0-+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.08,NA,NA,10:15:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.09,NA,NA,10:17:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.1,NA,NA,10:19:00,PV,150,0,295,0,NA,NA,NA,'2 9-19',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.11,NA,NA,10:21:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.13,NA,NA,10:22:00,PV,55,0,55,0,NA,NA,NA,'2 20,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.13,NA,NA,10:22:00,PV,17,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.14,NA,NA,10:23:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.14,NA,NA,10:23:00,PV,11,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.14,NA,NA,10:23:00,PV,240,0,186,0,NA,NA,NA,'2 22-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.15,NA,NA,10:26:00,PV,30,0,0,0,NA,NA,NA,'2 28-34',NA,NA,'PHOTOS OVEREXPOSED',NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.15,NA,NA,10:26:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.16,NA,NA,10:28:00,PV,50,0,54,0,NA,NA,NA,'2 35-38',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,4.17,NA,NA,10:31:00,PV,38,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.01,NA,NA,10:36:00,PV,75,0,79,0,NA,NA,NA,'3 2-7',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.01,NA,NA,10:37:00,PV,60,0,58,0,NA,NA,NA,'3 8+10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.01,NA,NA,10:37:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.02,NA,NA,10:35:00,PV,25,0,26,0,NA,NA,NA,'3 12',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.02,NA,NA,10:35:00,PV,8,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.02,NA,NA,10:36:00,PV,180,0,258,0,NA,NA,NA,'3 14-24',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.02,NA,NA,10:36:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.02,NA,NA,10:37:00,PV,40,0,44,0,NA,NA,NA,'3 25,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.03,NA,NA,10:38:00,PV,250,0,429,0,NA,NA,NA,'3 27-38',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.03,NA,NA,10:38:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.04,NA,NA,10:46:00,PV,180,0,236,0,NA,NA,NA,'4 1-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:48:00,PV,7,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:48:00,PV,36,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:53:00,PV,24,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:53:00,PV,145,0,187,0,NA,NA,NA,'4 13-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:53:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:53:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.07,NA,NA,10:53:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.09,NA,NA,10:59:00,PV,34,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.09,NA,NA,10:59:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.24,NA,NA,11:02:00,PV,52,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.24,NA,NA,11:02:00,PV,12,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
8/19/1988,5.1,NA,NA,11:04:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
