"Sitecode","Day","Survey.time","Species","Count.total","Count.pups","Count.nonpup","Estimated.total","Estimated.pups","Region","Stock","Tidestation","Year","Julian","use","year","nearest_high_height","nearest_low_height","tide_height","time_from_high_minutes","time_from_low_minutes"
12.22,2005-08-04,2005-08-04 11:04:00,"PV",140,27,113,110,16,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.281264,-457,41
12.25,2005-08-04,2005-08-04 11:06:00,"PV",122,15,107,30,4,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.27622,-455,43
12.27,2005-08-04,2005-08-04 11:08:00,"PV",11,4,7,11,4,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.27097,-453,45
12.34,2005-08-04,2005-08-04 11:09:00,"PV",59,10,49,35,11,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.268267,-452,46
12.32,2005-08-04,2005-08-04 11:10:00,"PV",31,9,22,31,9,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.265514,-451,47
12.48,2005-08-04,2005-08-04 11:14:00,"PV",13,3,10,13,3,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.254001,-447,51
12.35,2005-08-04,2005-08-04 11:16:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.247948,-445,53
12.36,2005-08-04,2005-08-04 11:17:00,"PV",10,2,8,10,2,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.244849,-444,54
13.27,2005-08-04,2005-08-04 11:29:00,"PV",23,7,16,23,7,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.203991,-432,66
13.29,2005-08-04,2005-08-04 11:34:00,"PV",13,2,11,13,2,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.185045,-427,71
13.3,2005-08-04,2005-08-04 11:34:00,"PV",3,1,2,3,1,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.185045,-427,71
13.28,2005-08-04,2005-08-04 11:36:00,"PV",86,18,68,95,19,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.177162,-425,73
13.25,2005-08-04,2005-08-04 11:37:00,"PV",105,9,96,50,3,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.173157,-424,74
13.24,2005-08-04,2005-08-04 11:38:00,"PV",6,2,4,6,2,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.169109,-423,75
13.34,2005-08-04,2005-08-04 11:41:00,"PV",8,2,6,8,2,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.156712,-420,78
13.15,2005-08-04,2005-08-04 11:44:00,"PV",3,1,2,3,1,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.143943,-417,81
13.16,2005-08-04,2005-08-04 11:47:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.130806,-414,84
13.17,2005-08-04,2005-08-04 11:50:00,"PV",42,12,30,42,12,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.117307,-411,87
13.19,2005-08-04,2005-08-04 11:51:00,"PV",59,10,49,59,10,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.112729,-410,88
13.18,2005-08-04,2005-08-04 11:52:00,"PV",68,13,55,68,13,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.108111,-409,89
13.21,2005-08-04,2005-08-04 11:54:00,"PV",41,13,28,41,13,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.098757,-407,91
13.14,2005-08-04,2005-08-04 11:57:00,"PV",36,10,26,36,10,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.084436,-404,94
13.13,2005-08-04,2005-08-04 11:59:00,"PV",117,23,94,117,23,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.074697,-402,96
13.12,2005-08-04,2005-08-04 12:01:00,"PV",330,49,281,160,21,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.064806,-400,98
13.11,2005-08-04,2005-08-04 12:08:00,"PV",226,39,187,180,23,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.029012,-393,105
13.08,2005-08-04,2005-08-04 12:11:00,"PV",189,48,141,70,26,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,-0.01312,-390,108
9.02,2005-08-04,2005-08-04 12:19:00,"PV",16,0,16,16,0,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.030844,-382,116
9.03,2005-08-04,2005-08-04 12:24:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.059473,-377,121
9.04,2005-08-04,2005-08-04 12:24:00,"PV",275,32,243,200,17,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.059473,-377,121
9.05,2005-08-04,2005-08-04 12:34:00,"PV",232,66,166,180,53,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.119331,-367,131
9.08,2005-08-04,2005-08-04 12:44:00,"PV",106,5,101,109,4,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.182586,-357,141
9.07,2005-08-04,2005-08-04 12:45:00,"PV",44,20,24,35,15,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.189095,-356,142
9.09,2005-08-04,2005-08-04 12:48:00,"PV",11,2,9,11,2,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.208822,-353,145
9.1,2005-08-04,2005-08-04 12:52:00,"PV",7,1,6,7,1,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.235584,-349,149
11.04,2005-08-04,2005-08-04 12:58:00,"PV",52,14,38,30,9,"San Juan Islands","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.276702,-343,155
9.13,2005-08-04,2005-08-04 13:01:00,"PV",1,0,1,1,0,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.297696,-340,158
9.17,2005-08-04,2005-08-04 13:05:00,"PV",153,17,136,60,7,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.326132,-336,162
9.19,2005-08-04,2005-08-04 13:10:00,"PV",81,14,67,70,10,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.362384,-331,167
9.2,2005-08-04,2005-08-04 13:13:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.384507,-328,170
9.21,2005-08-04,2005-08-04 13:16:00,"PV",133,37,96,120,37,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.406904,-325,173
9.22,2005-08-04,2005-08-04 13:17:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.414431,-324,174
9.23,2005-08-04,2005-08-04 13:17:00,"PV",62,19,43,62,19,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.414431,-324,174
9.24,2005-08-04,2005-08-04 13:20:00,"PV",88,14,74,65,14,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.43719,-321,177
9.25,2005-08-04,2005-08-04 13:24:00,"PV",120,32,88,94,28,"Eastern Bays","Northern Inland","Port Townsend",2005,216,TRUE,"2005",2.58,-0.33,0.46795,-317,181
9.3,2005-08-04,2005-08-04 13:31:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Seattle",2005,216,TRUE,"2005",3.44,-0.35,0.516325,-330,135
9.31,2005-08-04,2005-08-04 13:31:00,"PV",218,72,146,223,62,"Eastern Bays","Northern Inland","Seattle",2005,216,TRUE,"2005",3.44,-0.35,0.516325,-330,135
9.32,2005-08-04,2005-08-04 13:44:00,"PV",66,21,45,60,14,"Eastern Bays","Northern Inland","Seattle",2005,216,TRUE,"2005",3.44,-0.35,0.669682,-317,148
9.34,2005-08-04,2005-08-04 13:47:00,"PV",26,9,17,26,9,"Eastern Bays","Northern Inland","Seattle",2005,216,TRUE,"2005",3.44,-0.35,0.706126,-314,151
11.29,2005-08-05,2005-08-05 10:12:00,"PV",163,37,126,96,23,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.2292,385,-46
11.28,2005-08-05,2005-08-05 10:16:00,"PV",5,1,4,5,1,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.242392,389,-42
11.3,2005-08-05,2005-08-05 10:17:00,"PV",29,4,25,29,4,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.245498,390,-41
11.31,2005-08-05,2005-08-05 10:19:00,"PV",4,1,3,4,1,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.251478,392,-39
11.04,2005-08-05,2005-08-05 10:19:00,"PV",32,6,26,32,6,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.251478,392,-39
12.09,2005-08-05,2005-08-05 10:22:00,"PV",15,5,10,15,5,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.25987,395,-36
12.01,2005-08-05,2005-08-05 10:24:00,"PV",104,18,86,76,16,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.265079,397,-34
12.06,2005-08-05,2005-08-05 10:25:00,"PV",14,4,10,14,4,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.267568,398,-33
12.1,2005-08-05,2005-08-05 10:26:00,"PV",140,4,136,60,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.26998,399,-32
12.13,2005-08-05,2005-08-05 10:29:00,"PV",16,5,11,16,5,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.276755,402,-29
12.14,2005-08-05,2005-08-05 10:29:00,"PV",43,12,31,43,12,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.276755,402,-29
13.32,2005-08-05,2005-08-05 10:34:00,"PV",15,2,13,15,2,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.286512,407,-24
13.35,2005-08-05,2005-08-05 10:34:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.286512,407,-24
13.37,2005-08-05,2005-08-05 10:41:00,"PV",15,3,12,15,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.296976,414,-17
13.3,2005-08-05,2005-08-05 10:43:00,"PV",26,6,20,26,6,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.299287,416,-15
13.29,2005-08-05,2005-08-05 10:46:00,"PV",21,5,16,21,5,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.302193,419,-12
13.28,2005-08-05,2005-08-05 10:47:00,"PV",60,11,49,60,11,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.303013,420,-11
13.25,2005-08-05,2005-08-05 10:50:00,"PV",98,7,91,60,5,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.305031,423,-8
13.24,2005-08-05,2005-08-05 10:53:00,"PV",12,4,8,12,4,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.306389,426,-5
13.34,2005-08-05,2005-08-05 10:55:00,"PV",30,6,24,30,6,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.306932,428,-3
13.15,2005-08-05,2005-08-05 10:56:00,"PV",7,1,6,7,1,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.307095,429,-2
13.17,2005-08-05,2005-08-05 10:59:00,"PV",126,26,100,55,9,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.307157,432,1
13.19,2005-08-05,2005-08-05 11:01:00,"PV",76,13,63,76,13,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.306843,434,3
13.18,2005-08-05,2005-08-05 11:02:00,"PV",9,3,6,9,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.306581,435,4
13.2,2005-08-05,2005-08-05 11:03:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.306249,436,5
13.22,2005-08-05,2005-08-05 11:04:00,"PV",71,23,48,71,23,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.305848,437,6
13.14,2005-08-05,2005-08-05 11:07:00,"PV",26,10,16,26,10,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.304229,440,9
13.13,2005-08-05,2005-08-05 11:09:00,"PV",114,24,90,114,24,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.302808,442,11
13.12,2005-08-05,2005-08-05 11:13:00,"PV",328,46,282,156,24,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.299159,446,15
13.11,2005-08-05,2005-08-05 11:19:00,"PV",182,33,149,153,30,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.291709,452,21
13.08,2005-08-05,2005-08-05 11:23:00,"PV",167,43,124,90,25,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.19,-0.31,-0.285458,456,25
13.33,2005-08-05,2005-08-05 11:26:00,"PV",0,0,0,0,0,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.280113,-458,28
13.06,2005-08-05,2005-08-05 11:28:00,"PV",40,6,34,40,6,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.276243,-456,30
11.01,2005-08-05,2005-08-05 11:32:00,"PV",45,12,33,45,12,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.267781,-452,34
11.02,2005-08-05,2005-08-05 11:33:00,"PV",248,42,206,150,18,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.265517,-451,35
11.03,2005-08-05,2005-08-05 11:35:00,"PV",111,16,95,90,8,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.260814,-449,37
13.03,2005-08-05,2005-08-05 11:35:00,"PV",31,6,25,31,6,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.260814,-449,37
13.02,2005-08-05,2005-08-05 11:42:00,"PV",87,21,66,60,17,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.242556,-442,44
13.05,2005-08-05,2005-08-05 11:42:00,"PV",266,16,250,160,23,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.242556,-442,44
13.04,2005-08-05,2005-08-05 11:43:00,"PV",357,43,314,150,15,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.239724,-441,45
13.07,2005-08-05,2005-08-05 11:48:00,"PV",50,6,44,39,8,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.224756,-436,50
9.02,2005-08-05,2005-08-05 11:59:00,"PV",8,2,6,8,2,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.187258,-425,61
9.03,2005-08-05,2005-08-05 12:02:00,"PV",2,1,1,2,1,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.17599,-422,64
9.04,2005-08-05,2005-08-05 12:04:00,"PV",297,41,256,300,36,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.16824,-420,66
9.05,2005-08-05,2005-08-05 12:07:00,"PV",209,49,160,150,32,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.156264,-417,69
9.06,2005-08-05,2005-08-05 12:15:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.122337,-409,77
9.08,2005-08-05,2005-08-05 12:18:00,"PV",130,11,119,124,3,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.108892,-406,80
9.07,2005-08-05,2005-08-05 12:21:00,"PV",37,16,21,30,12,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.095065,-403,83
9.09,2005-08-05,2005-08-05 12:24:00,"PV",9,0,9,9,0,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.080864,-400,86
9.1,2005-08-05,2005-08-05 12:27:00,"PV",9,2,7,9,2,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.066297,-397,89
11.04,2005-08-05,2005-08-05 12:32:00,"PV",153,37,116,80,32,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.041224,-392,94
11.06,2005-08-05,2005-08-05 12:36:00,"PV",31,7,24,31,7,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.020468,-388,98
11.05,2005-08-05,2005-08-05 12:38:00,"PV",7,2,5,7,2,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.009862,-386,100
11.07,2005-08-05,2005-08-05 12:39:00,"PV",87,18,69,87,18,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,-0.004503,-385,101
11.09,2005-08-05,2005-08-05 12:42:00,"PV",107,3,104,70,2,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.011796,-382,104
11.1,2005-08-05,2005-08-05 12:42:00,"PV",28,10,18,28,10,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.011796,-382,104
11.11,2005-08-05,2005-08-05 12:42:00,"PV",36,10,26,36,10,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.011796,-382,104
11.35,2005-08-05,2005-08-05 12:47:00,"PV",31,7,24,31,7,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.03969,-377,109
12.4,2005-08-05,2005-08-05 12:51:00,"PV",12,3,9,12,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.062646,-373,113
12.49,2005-08-05,2005-08-05 12:52:00,"PV",18,4,14,18,4,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.068473,-372,114
12.39,2005-08-05,2005-08-05 12:53:00,"PV",10,3,7,10,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.074334,-371,115
12.38,2005-08-05,2005-08-05 12:55:00,"PV",4,2,2,4,2,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.086161,-369,117
12.37,2005-08-05,2005-08-05 12:57:00,"PV",24,6,18,24,6,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.098125,-367,119
12.41,2005-08-05,2005-08-05 13:00:00,"PV",33,9,24,33,9,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.116325,-364,122
12.42,2005-08-05,2005-08-05 13:02:00,"PV",7,3,4,7,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.128627,-362,124
11.14,2005-08-05,2005-08-05 13:05:00,"PV",24,3,21,24,3,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.147328,-359,127
11.12,2005-08-05,2005-08-05 13:07:00,"PV",140,23,117,85,12,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.159961,-357,129
11.17,2005-08-05,2005-08-05 13:10:00,"PV",115,22,93,92,24,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.179155,-354,132
11.37,2005-08-05,2005-08-05 13:13:00,"PV",29,5,24,29,5,"San Juan Islands","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.198639,-351,135
9.19,2005-08-05,2005-08-05 13:17:00,"PV",80,14,66,60,15,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.225066,-347,139
9.2,2005-08-05,2005-08-05 13:20:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.245218,-344,142
9.22,2005-08-05,2005-08-05 13:22:00,"PV",0,0,0,0,0,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.258809,-342,144
9.21,2005-08-05,2005-08-05 13:22:00,"PV",164,42,122,118,37,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.258809,-342,144
9.23,2005-08-05,2005-08-05 13:25:00,"PV",68,21,47,69,21,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.279428,-339,147
9.24,2005-08-05,2005-08-05 13:28:00,"PV",83,14,69,84,4,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.300324,-336,150
9.25,2005-08-05,2005-08-05 13:29:00,"PV",116,26,90,100,24,"Eastern Bays","Northern Inland","Port Townsend",2005,217,TRUE,"2005",2.55,-0.31,0.30735,-335,151
8.08,2005-08-16,2005-08-16 14:25:00,"PV",30,4,26,30,4,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.813236,-137,355
8.06,2005-08-16,2005-08-16 14:37:00,"PV",22,1,21,25,1,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.8941,-125,367
8.14,2005-08-16,2005-08-16 14:40:00,"PV",0,0,0,0,0,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.912983,-122,370
8.05,2005-08-16,2005-08-16 14:43:00,"PV",5,0,5,5,0,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.931337,-119,373
8.04,2005-08-16,2005-08-16 14:46:00,"PV",47,9,38,47,9,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.949164,-116,376
8.13,2005-08-16,2005-08-16 14:52:00,"PV",0,0,0,0,0,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.983251,-110,382
8.03,2005-08-16,2005-08-16 14:54:00,"PV",197,8,189,162,8,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,2.994152,-108,384
8.12,2005-08-16,2005-08-16 14:57:00,"PV",0,0,0,0,0,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,3.010074,-105,387
8.11,2005-08-16,2005-08-16 14:58:00,"PV",0,0,0,0,0,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,-0.51,3.015268,-104,388
8.02,2005-08-16,2005-08-16 15:06:00,"PV",217,11,206,102,11,"Hood Canal","Hood Canal","Seattle",2005,228,FALSE,"2005",3.27,2.5,3.054789,-96,-384
10.01,2005-08-16,2005-08-16 15:17:00,"PV",68,11,57,51,4,"Puget Sound","Southern Puget Sound","Seattle",2005,228,TRUE,"2005",3.27,2.5,3.103351,-85,-373
10.09,2005-08-16,2005-08-16 15:37:00,"PV",424,156,268,280,57,"Puget Sound","Southern Puget Sound","Seattle",2005,228,TRUE,"2005",3.27,2.5,3.175147,-65,-353
8.04,2005-08-19,2005-08-19 09:10:00,"PV",242,61,181,150,0,"Hood Canal","Hood Canal","Seattle",2005,231,FALSE,"2005",3.35,-0.88,0.040942,304,-118
7.04,2005-08-19,2005-08-19 09:49:00,"PV",13,5,8,13,5,"Strait of Juan de Fuca","Northern Inland","Port Townsend",2005,231,TRUE,"2005",2.51,-0.77,-0.742365,406,-21
7.05,2005-08-19,2005-08-19 09:53:00,"PV",216,60,156,157,50,"Strait of Juan de Fuca","Northern Inland","Port Townsend",2005,231,TRUE,"2005",2.51,-0.77,-0.750092,410,-17
7.06,2005-08-19,2005-08-19 09:57:00,"PV",706,135,571,499,123,"Strait of Juan de Fuca","Northern Inland","Port Townsend",2005,231,TRUE,"2005",2.51,-0.77,-0.756226,414,-13
7.09,2005-08-19,2005-08-19 10:05:00,"PV",53,11,42,49,12,"Strait of Juan de Fuca","Northern Inland","Port Townsend",2005,231,TRUE,"2005",2.51,-0.77,-0.763782,422,-5
9.38,2005-08-19,2005-08-19 10:09:00,"PV",43,8,35,43,8,"Eastern Bays","Northern Inland","Seattle",2005,231,TRUE,"2005",3.35,-0.88,-0.630342,363,-59
9.34,2005-08-19,2005-08-19 10:16:00,"PV",385,66,319,391,55,"Eastern Bays","Northern Inland","Seattle",2005,231,TRUE,"2005",3.35,-0.88,-0.684418,370,-52
9.32,2005-08-19,2005-08-19 10:25:00,"PV",175,20,155,180,24,"Eastern Bays","Northern Inland","Seattle",2005,231,TRUE,"2005",3.35,-0.88,-0.744539,379,-43
9.31,2005-08-19,2005-08-19 10:32:00,"PV",288,61,227,241,46,"Eastern Bays","Northern Inland","Seattle",2005,231,TRUE,"2005",3.35,-0.88,-0.783747,386,-36
9.25,2005-08-19,2005-08-19 10:47:00,"PV",138,37,101,150,37,"Eastern Bays","Northern Inland","Port Townsend",2005,231,TRUE,"2005",2.63,-0.77,-0.70743,-439,37
